Timestamp,TEA,FLAVOR,MILK,ICE [Ice Level],SWEETNESS [Sweetness Level],Toppings,NAME,,Started,Completed
11/15/2022 20:15:37,BLK,ROSE,MILK,50%,25%,BOBA,sarah 2,,TRUE,TRUE
11/15/2022 20:16:25,JSMN,PSNFRT,,0%,75%,BOBA,anna,,TRUE,TRUE
11/15/2022 20:17:13,JSMN,,,50%,0%,LYCHEE,kate,,TRUE,TRUE
11/15/2022 20:17:55,THAI,,MILK,100%,100%,BOBA,waldo,,TRUE,TRUE
11/15/2022 20:18:28,BLK,,MILK,25%,75%,BOBA,jacqueline,,TRUE,TRUE
11/15/2022 20:19:23,JSMN,PCH,,0%,50%,LYCHEE,claire,,TRUE,TRUE
11/15/2022 20:20:34,BLK,PCH,,0%,75%,BOBA,kayla,,TRUE,TRUE
11/15/2022 20:21:21,JSMN,"MNGO, PSNFRT",,50%,75%,POPPIN,taylor,,TRUE,TRUE
11/15/2022 20:21:59,TARO,,Almond,,50%,BOBA,taylor 2,,TRUE,TRUE
11/15/2022 20:22:20,BLK,,MILK,50%,75%,BOBA,taylor 3,,TRUE,TRUE
11/15/2022 20:22:48,JSMN,"MNGO, PSNFRT",,50%,75%,LYCHEE,taylor 4 extra lychee,,TRUE,TRUE
11/15/2022 20:24:14,JSMN,,MILK,50%,50%,BOBA,deanna,,TRUE,TRUE
11/15/2022 20:24:40,BLK,LYCH,,25%,25%,"BOBA, LYCHEE",deanna 2 ,,TRUE,TRUE
11/15/2022 20:25:25,JSMN,,MILK,50%,50%,BOBA,isabelle,,TRUE,TRUE
11/15/2022 20:25:55,BSL,,MILK,,,BOBA,stephanie,,TRUE,TRUE
11/15/2022 20:26:32,MTCH,,Almond,,,BOBA,rosie,,TRUE,TRUE
11/15/2022 20:29:32,TARO,,Soy,,0%,BOBA,daniella,,TRUE,TRUE
11/15/2022 20:30:28,THAI,,MILK,25%,75%,BOBA,jada,,TRUE,TRUE
11/15/2022 20:31:19,JSMN,"MNGO, PSNFRT",,50%,25%,LYCHEE,layla,,TRUE,TRUE
11/15/2022 20:32:04,BSL,,MILK,,,BOBA,ellie,,TRUE,TRUE
11/15/2022 20:33:13,BSL,,Oat,,,BOBA,london,,TRUE,TRUE
11/15/2022 20:34:31,BSL,,MILK,50%,,BOBA,gabriella,,TRUE,TRUE
11/15/2022 20:36:13,OLNG,"HNY, PCH",,50%,75%,BOBA,brooke,,TRUE,TRUE
11/15/2022 20:37:19,BSL,,MILK,,,LYCHEE,mia,,TRUE,TRUE
11/15/2022 20:39:16,BLK,,MILK,0%,100%,"LYCHEE, POPPIN",gordon,,TRUE,TRUE
11/15/2022 20:40:13,JSMN,"KQ, LYCH",,50%,75%,LYCHEE,quinn,,TRUE,TRUE
11/15/2022 20:40:42,BLK,MNGO,,50%,75%,POPPIN,quinn 2,,TRUE,TRUE
11/15/2022 20:41:33,OLNG,,MILK,0%,75%,,trisha,,TRUE,TRUE
11/15/2022 20:42:09,TARO,,MILK,,75%,,issy,,TRUE,TRUE
11/15/2022 20:43:32,BLK,ROSE,,25%,50%,LYCHEE,maxine,,TRUE,TRUE
11/15/2022 20:45:49,OLNG,ROSE,,50%,50%,LYCHEE,anna,,TRUE,TRUE
11/15/2022 20:46:49,OLNG,PCH,,50%,50%,LYCHEE,eleanor,,TRUE,TRUE
11/15/2022 20:47:25,BSL,,Oat,,,,taylor,,TRUE,TRUE
11/15/2022 20:47:52,BLK,ROSE,MILK,50%,50%,LYCHEE,alan,,TRUE,TRUE
11/15/2022 20:49:06,OLNG,,MILK,25%,50%,LYCHEE,kevin,,TRUE,TRUE
11/15/2022 20:53:05,BLK,ROSE,MILK,100%,100%,BOBA,noor <3,,TRUE,TRUE
11/15/2022 20:55:03,BSL,,MILK,,,LYCHEE,anna,,TRUE,TRUE
11/15/2022 20:57:26,BLK,ROSE,MILK,25%,25%,LYCHEE,kylie,,TRUE,TRUE
11/15/2022 20:58:27,BSL,,MILK,,,LYCHEE,natalie,,TRUE,TRUE
11/15/2022 21:00:15,JSMN,"MNGO, PSNFRT",,50%,50%,POPPIN,jenna,,TRUE,TRUE
11/15/2022 21:01:14,OLNG,"HNY, PCH",,50%,75%,LYCHEE,kayla,,TRUE,TRUE
11/15/2022 21:02:10,TARO,,Soy,,50%,LYCHEE,wren,,TRUE,TRUE
11/15/2022 21:05:28,JSMN,"MNGO, PSNFRT",,50%,75%,LYCHEE,jaela,,TRUE,TRUE
11/15/2022 21:06:00,OLNG,"HNY, PCH",,,25%,LYCHEE,angel,,TRUE,TRUE
11/15/2022 21:10:15,TARO,,MILK,,25%,LYCHEE,ivy,,TRUE,TRUE
11/15/2022 21:11:25,JSMN,"MNGO, PSNFRT",,0%,50%,POPPIN,kim,,TRUE,TRUE
11/15/2022 21:12:06,BLK,,,25%,0%,LYCHEE,mia,,TRUE,TRUE
11/15/2022 21:14:40,OLNG,MNGO,,0%,50%,LYCHEE,alexandra ,,TRUE,TRUE
11/15/2022 21:16:12,JSMN,"KQ, LYCH",,50%,75%,LYCHEE,dani,,TRUE,TRUE
11/15/2022 21:16:49,JSMN,"MNGO, PSNFRT",,25%,75%,,ananya 1,,TRUE,TRUE
11/15/2022 21:17:05,JSMN,"MNGO, PSNFRT",,25%,75%,,ananya 2,,TRUE,TRUE
11/15/2022 21:19:28,MTCH,,MILK,,,LYCHEE,evan,,TRUE,TRUE
11/15/2022 21:20:07,MTCH,,MILK,,,LYCHEE,stef,,TRUE,TRUE
11/15/2022 21:20:36,THAI,,MILK,25%,25%,,ora,,TRUE,TRUE
11/15/2022 21:21:19,JSMN,WNTML,MILK,75%,75%,POPPIN,emilia,,TRUE,TRUE
11/15/2022 21:22:05,TARO,,MILK,,25%,,will,,TRUE,TRUE
11/15/2022 21:23:10,JSMN,PCH,,25%,75%,LYCHEE,megan extra lychee,,TRUE,TRUE
11/15/2022 21:23:37,BLK,"LYCH, MNGO",,100%,100%,LYCHEE,kaylin,,TRUE,TRUE
11/15/2022 21:24:19,OLNG,"MNGO, PSNFRT",,50%,75%,LYCHEE,mariana,,TRUE,TRUE
11/15/2022 21:25:11,OLNG,KQ,,0%,75%,,janice,,TRUE,TRUE
11/15/2022 21:25:46,BLK,LYCH,,25%,75%,LYCHEE,janice 2,,TRUE,TRUE
11/15/2022 21:26:40,BSL,,Oat,,,LYCHEE,lexie,,TRUE,TRUE
11/15/2022 21:27:28,OLNG,"HNY, PCH",,25%,50%,POPPIN,dhrumee 1,,TRUE,TRUE
11/15/2022 21:28:10,OLNG,"HNY, PCH",,25%,50%,POPPIN,dhrumee 2,,TRUE,TRUE
11/15/2022 21:28:57,OLNG,"MNGO, PSNFRT",,25%,50%,LYCHEE,angela,,TRUE,TRUE
11/15/2022 21:29:38,BLK,,MILK,50%,75%,LYCHEE,paige,,TRUE,TRUE
11/15/2022 21:31:08,OLNG,"KQ, LYCH",,25%,75%,LYCHEE,ari,,TRUE,TRUE
11/15/2022 21:31:39,BLK,MNGO,,50%,25%,LYCHEE,carissa,,TRUE,TRUE
11/15/2022 21:33:00,TARO,,Oat,0%,50%,POPPIN,mellie,,TRUE,TRUE
11/15/2022 21:33:59,BSL,,MILK,,,LYCHEE,yifei,,TRUE,TRUE
11/15/2022 21:38:23,THAI,,MILK,50%,75%,POPPIN,coop 1 ,,TRUE,TRUE
11/15/2022 21:38:36,,,MILK,50%,75%,POPPIN,coop 2,,TRUE,TRUE
11/15/2022 21:39:47,OLNG,"HNY, PCH",,100%,100%,LYCHEE,will,,TRUE,TRUE
11/15/2022 21:40:06,OLNG,"HNY, PCH",,50%,50%,LYCHEE,will 2,,TRUE,TRUE
11/17/2022 19:08:41,BSL,,MILK,,,BOBA,Linda,,TRUE,TRUE
11/17/2022 19:09:32,SPECIAL,,MILK,,,BOBA,Sean 1,,TRUE,TRUE
11/17/2022 19:09:43,SPECIAL,,MILK,,,BOBA,Sean 2,,TRUE,TRUE
11/17/2022 19:11:03,BLK,"KQ, MNGO",,50%,50%,BOBA,Dasa,,TRUE,TRUE
11/17/2022 19:11:45,TARO,,Oat,,25%,BOBA,Hannah,,TRUE,TRUE
11/17/2022 19:12:25,JSMN,"KQ, LYCH",,75%,75%,,Maya,,TRUE,TRUE
11/17/2022 19:13:02,TARO,,MILK,50%,100%,BOBA,Maddie,,TRUE,TRUE
11/17/2022 19:14:03,BLK,,MILK,0%,100%,BOBA,Nirantegi (add Brown Sugar),,TRUE,TRUE
11/17/2022 19:14:41,DTYMTCH,,MILK,,,BOBA,Marcela,,TRUE,TRUE
11/17/2022 19:15:31,OLNG,,MILK,100%,100%,BOBA,Vanessa,,TRUE,TRUE
11/17/2022 19:16:47,BLK,PSNFRT,,25%,50%,LYCHEE,Shaeya,,TRUE,TRUE
11/17/2022 19:17:41,JSMN,,MILK,100%,100%,BOBA,Kevin,,TRUE,TRUE
11/17/2022 19:18:40,JSMN,,MILK,25%,75%,LYCHEE,Helene,,TRUE,TRUE
11/17/2022 19:19:19,OLNG,"HNY, PCH",,100%,100%,BOBA,Lauren 1,,TRUE,TRUE
11/17/2022 19:19:33,MTCH,,MILK,,,BOBA,Lauren 2,,TRUE,TRUE
11/17/2022 19:20:21,BLK,ROSE,MILK,25%,25%,BOBA,Shuyan,,TRUE,TRUE
11/17/2022 19:21:25,BLK,,MILK,25%,50%,BOBA,Ishika,,TRUE,TRUE
11/17/2022 19:22:08,JSMN,"MNGO, PSNFRT",,25%,75%,BOBA,Stephanie,,TRUE,TRUE
11/17/2022 19:22:57,BSL,,MILK,,,BOBA,Leo,,TRUE,TRUE
11/17/2022 19:23:26,OLNG,"HNY, PCH",,100%,50%,BOBA,Mai,,TRUE,TRUE
11/17/2022 19:24:10,SPECIAL,,MILK,,,BOBA,Jesse,,TRUE,TRUE
11/17/2022 19:24:37,JSMN,,MILK,50%,50%,BOBA,Grace,,TRUE,TRUE
11/17/2022 19:25:50,BSL,,MILK,,,BOBA,Lucienne,,TRUE,TRUE
11/17/2022 19:26:25,JSMN,PCH,,50%,25%,BOBA,Sophia 1,,TRUE,TRUE
11/17/2022 19:27:01,JSMN,LYCH,,25%,25%,BOBA,Sophia 2 (extra boba),,TRUE,TRUE
11/17/2022 19:30:11,TARO,,Almond,25%,100%,BOBA,Liz,,TRUE,TRUE
11/17/2022 19:31:28,DTYMTCH,,Oat,,,BOBA,Aisha,,TRUE,TRUE
11/17/2022 19:32:23,DTYMTCH,,Oat,,,BOBA,Jaylin,,TRUE,TRUE
11/17/2022 19:32:59,THAI,,MILK,25%,75%,BOBA,Teo,,TRUE,TRUE
11/17/2022 19:34:10,JSMN,"KQ, LYCH",,100%,100%,LYCHEE,Mia 1,,TRUE,TRUE
11/17/2022 19:34:23,OLNG,,MILK,25%,50%,BOBA,Mia 2,,TRUE,TRUE
11/17/2022 19:35:43,BLK,,MILK,50%,100%,BOBA,Yunju,,TRUE,TRUE
11/17/2022 19:36:23,THAI,,MILK,75%,75%,BOBA,Caleb,,TRUE,TRUE
11/17/2022 19:37:04,SPECIAL,,MILK,50%,50%,BOBA,Ally,,TRUE,TRUE
11/17/2022 19:37:47,OLNG,KQ,,25%,25%,LYCHEE,Evelyn,,TRUE,TRUE
11/17/2022 19:38:32,THAI,,MILK,25%,50%,BOBA,Tv,,TRUE,TRUE
11/17/2022 19:39:07,JSMN,,MILK,50%,50%,BOBA,Jayleb,,TRUE,TRUE
11/17/2022 19:39:58,OLNG,,,50%,0%,BOBA,Summer,,TRUE,TRUE
11/17/2022 19:41:01,SPECIAL,,MILK,0%,25%,BOBA,Vivian,,TRUE,TRUE
11/17/2022 19:41:47,TARO,,Oat,25%,25%,BOBA,Lauren,,TRUE,TRUE
11/17/2022 19:42:37,BLK,ROSE,MILK,25%,100%,LYCHEE,Akousa,,TRUE,TRUE
11/17/2022 19:43:23,THAI,,MILK,0%,50%,BOBA,Oluyemisi,,TRUE,TRUE
11/17/2022 19:46:54,BLK,,MILK,50%,75%,BOBA,Natalie,,TRUE,TRUE
11/17/2022 19:47:38,BLK,ROSE,MILK,50%,50%,BOBA,Claire,,TRUE,TRUE
11/17/2022 19:48:18,BLK,ROSE,MILK,75%,75%,BOBA,Kylie,,TRUE,TRUE
11/17/2022 19:49:26,JSMN,"MNGO, PSNFRT",,25%,100%,BOBA,Kaitlin,,TRUE,TRUE
11/17/2022 19:50:26,BLK,"MNGO, PSNFRT",,25%,75%,BOBA,Iram,,TRUE,TRUE
11/17/2022 19:52:08,BSL,,MILK,,,BOBA,Hannah,,TRUE,TRUE
11/17/2022 19:52:53,JSMN,MNGO,,0%,50%,POPPIN,Lucy,,TRUE,TRUE
11/17/2022 19:53:55,BSL,,MILK,,,BOBA,Veronica,,TRUE,TRUE
11/17/2022 19:54:38,OLNG,"HNY, PCH",,25%,50%,BOBA,Zoe,,TRUE,TRUE
11/17/2022 19:54:58,JSMN,"ROSE, WNTML",,100%,25%,BOBA,Zoe 2,,TRUE,TRUE
11/17/2022 19:55:57,MTCH,,MILK,,,BOBA,Zheous,,TRUE,TRUE
11/17/2022 19:56:32,BLK,ROSE,MILK,75%,75%,,Kirby,,TRUE,TRUE
11/17/2022 19:57:28,TARO,,Soy,25%,25%,BOBA,Ren,,TRUE,TRUE
11/17/2022 19:58:11,JSMN,"KQ, LYCH",,50%,25%,BOBA,Zora,,TRUE,TRUE
11/17/2022 20:01:23,THAI,,MILK,0%,50%,BOBA,Samantha,,TRUE,TRUE
11/17/2022 20:04:15,BLK,ROSE,MILK,50%,50%,LYCHEE,Allen,,TRUE,TRUE
11/17/2022 20:05:39,BLK,PCH,,0%,50%,LYCHEE,Kayla,,TRUE,TRUE
11/17/2022 20:06:37,OLNG,ROSE,,0%,50%,LYCHEE,Claire,,TRUE,TRUE
11/17/2022 20:08:16,THAI,,MILK,100%,100%,POPPIN,Afrit,,TRUE,TRUE
11/17/2022 20:10:52,TARO,,Almond,25%,50%,BOBA,Sultan,,TRUE,TRUE
11/17/2022 20:11:19,BLK,ROSE,MILK,100%,100%,BOBA,Rohan,,TRUE,TRUE
11/17/2022 20:12:04,MTCH,,Oat,,,BOBA,Taylor,,TRUE,TRUE
11/17/2022 20:13:27,JSMN,"MNGO, PSNFRT",,25%,75%,BOBA,Stepahnie,,TRUE,TRUE
11/17/2022 20:14:01,JSMN,"MNGO, PSNFRT",,100%,50%,POPPIN,Janice (boba separate),,TRUE,TRUE
11/17/2022 20:15:21,BSL,,MILK,,,BOBA,Leo,,TRUE,TRUE
11/17/2022 20:17:10,SPECIAL,,MILK,25%,25%,BOBA,Ulas,,TRUE,TRUE
11/17/2022 20:18:02,SPECIAL,,MILK,0%,25%,BOBA,Serenat,,TRUE,TRUE
11/17/2022 20:19:38,SPECIAL,,MILK,0%,100%,BOBA,Ron,,TRUE,TRUE
11/17/2022 20:20:09,BLK,,MILK,25%,25%,BOBA,Jacqueline,,TRUE,TRUE
11/17/2022 20:22:12,JSMN,"MNGO, PSNFRT, ROSE",,100%,100%,BOBA,Chau 1,,TRUE,TRUE
11/17/2022 20:22:34,THAI,,MILK,75%,100%,BOBA,Chau 2,,TRUE,TRUE
11/17/2022 20:24:00,OLNG,"HNY, PCH",,50%,50%,BOBA,Samuel ,,TRUE,TRUE
11/17/2022 20:24:55,BLK,,MILK,0%,100%,BOBA,Khairat (extra boba),,TRUE,TRUE
11/17/2022 20:26:50,BLK,ROSE,Oat,25%,100%,BOBA,T,,TRUE,TRUE
11/17/2022 20:29:41,JSMN,,MILK,75%,100%,BOBA,Anne 1,,TRUE,TRUE
11/17/2022 20:29:55,BSL,,MILK,,,BOBA,Anne 2,,TRUE,TRUE
11/17/2022 20:30:55,MTCH,,MILK,,,BOBA,Camille,,TRUE,TRUE
11/17/2022 20:32:25,OLNG,LYCH,,100%,75%,LYCHEE,Rosie,,TRUE,TRUE
11/17/2022 20:33:01,BLK,ROSE,MILK,25%,50%,BOBA,Daneilla,,TRUE,TRUE
11/17/2022 20:33:54,JSMN,WNTML,MILK,50%,75%,BOBA,Andrea,,TRUE,TRUE
11/17/2022 20:34:56,BSL,,MILK,25%,,BOBA,Ella ,,TRUE,TRUE
11/17/2022 20:36:17,TARO,,Oat,25%,25%,BOBA,Eli 1,,TRUE,TRUE
11/17/2022 20:37:04,TARO,,MILK,25%,25%,BOBA,Eli 2,,TRUE,TRUE
11/17/2022 20:37:44,BLK,ROSE,MILK,100%,50%,BOBA,Riaan,,TRUE,TRUE
11/17/2022 20:38:22,JSMN,"MNGO, PSNFRT",,100%,100%,BOBA,Abby,,TRUE,TRUE
11/17/2022 20:38:57,JSMN,,MILK,50%,50%,BOBA,Megan,,TRUE,TRUE
11/17/2022 20:41:00,JSMN,"MNGO, PSNFRT",,0%,75%,BOBA,Sharon,,TRUE,TRUE
11/17/2022 20:42:29,OLNG,"HNY, PCH",,0%,50%,LYCHEE,Alexander,,TRUE,TRUE
11/17/2022 20:43:29,OLNG,,MILK,75%,50%,BOBA,Gabrielle,,TRUE,TRUE
11/17/2022 20:43:55,BSL,,MILK,,,BOBA,Ellie,,TRUE,TRUE
11/17/2022 20:44:45,BSL,,MILK,,,BOBA,Mia,,TRUE,TRUE
11/17/2022 20:46:13,TARO,,Oat,50%,50%,BOBA,Julia,,TRUE,TRUE
11/17/2022 20:47:02,TARO,,MILK,50%,100%,,Sam,,TRUE,TRUE
11/17/2022 20:48:05,TARO,,Oat,50%,50%,BOBA,Sam 2,,TRUE,TRUE
11/17/2022 20:48:44,OLNG,,MILK,25%,100%,BOBA,May 1,,TRUE,TRUE
11/17/2022 20:48:57,BLK,,MILK,25%,100%,BOBA,May 2,,TRUE,TRUE
11/17/2022 20:50:49,SPECIAL,,MILK,,,BOBA,Will,,TRUE,TRUE
11/17/2022 20:53:48,MTCH,,Almond,,,"BOBA, LYCHEE",Talia,,TRUE,TRUE
11/17/2022 20:57:19,BLK,ROSE,MILK,100%,75%,BOBA,Cindy,,TRUE,TRUE
11/17/2022 20:58:37,OLNG,"HNY, PCH",,50%,50%,BOBA,Stella,,TRUE,TRUE
11/17/2022 20:59:07,BSL,,MILK,,,BOBA,Kishore,,TRUE,TRUE
11/17/2022 21:00:08,TARO,,MILK,25%,0%,BOBA,Serena,,TRUE,TRUE
11/17/2022 21:01:06,SPECIAL,,MILK,,,BOBA,Ishika,,TRUE,TRUE
11/17/2022 21:01:51,SPECIAL,,MILK,,,BOBA,Thira,,TRUE,TRUE
11/17/2022 21:03:20,OLNG,"HNY, PCH",,25%,75%,LYCHEE,Mac,,TRUE,TRUE
11/17/2022 21:04:11,JSMN,,MILK,75%,75%,BOBA,Evelyn,,TRUE,TRUE
11/17/2022 21:05:28,OLNG,"MNGO, PSNFRT",,50%,50%,"BOBA, LYCHEE",Dhana,,TRUE,TRUE
11/17/2022 21:06:45,OLNG,"HNY, PCH",,100%,75%,,Rory,,TRUE,TRUE
11/17/2022 21:07:22,BSL,,MILK,,,BOBA,Sky,,TRUE,TRUE
11/17/2022 21:07:49,BLK,ROSE,MILK,100%,50%,"BOBA, LYCHEE",Sky 2,,TRUE,TRUE
11/17/2022 21:09:37,JSMN,"MNGO, PSNFRT",,25%,75%,BOBA,Annika,,TRUE,TRUE
11/17/2022 21:11:00,SPECIAL,,MILK,,,BOBA,Kevin (peppermint),,TRUE,TRUE
11/17/2022 21:12:07,OLNG,"LYCH, PSNFRT, PCH",,0%,75%,,Kaylin,,TRUE,TRUE
11/17/2022 21:12:38,JSMN,MNGO,,50%,50%,BOBA,Maika,,TRUE,TRUE
11/17/2022 21:13:19,JSMN,ROSE,,50%,100%,BOBA,Max 1,,TRUE,TRUE
11/17/2022 21:14:13,BSL,,Almond,,,BOBA,Max 2,,TRUE,TRUE
11/17/2022 21:15:48,JSMN,"MNGO, PSNFRT",,100%,50%,BOBA,Elle,,TRUE,TRUE
11/17/2022 21:16:52,BLK,,MILK,100%,75%,BOBA,Matt,,TRUE,TRUE
11/17/2022 21:17:42,BLK,ROSE,MILK,0%,100%,LYCHEE,Alanna 1,,TRUE,TRUE
11/17/2022 21:18:33,JSMN,"MNGO, PSNFRT",,100%,50%,BOBA,Alanna 2,,TRUE,TRUE
11/17/2022 21:19:05,JSMN,WNTML,MILK,75%,50%,POPPIN,Eli 1,,TRUE,TRUE
11/17/2022 21:19:23,JSMN,"MNGO, PSNFRT",,0%,25%,LYCHEE,Eli 2,,TRUE,TRUE
11/17/2022 21:20:29,BSL,,Oat,,,BOBA,Jordan ,,TRUE,TRUE
11/17/2022 21:20:52,BSL,,Oat,,,BOBA,Jordan 2,,TRUE,TRUE
11/17/2022 21:22:10,JSMN,PSNFRT,,25%,50%,BOBA,Louie,,TRUE,TRUE
11/17/2022 21:23:06,SPECIAL,,MILK,,,,Kendra,,TRUE,TRUE
11/17/2022 21:23:33,BLK,,MILK,100%,50%,BOBA,Alanna,,TRUE,TRUE
11/17/2022 21:24:03,BSL,,MILK,,,BOBA,Sarah 1,,TRUE,TRUE
11/17/2022 21:24:13,BSL,,MILK,,,BOBA,Sarah 2,,TRUE,TRUE
11/17/2022 21:25:40,BSL,,MILK,,,BOBA,Larry,,TRUE,TRUE
11/17/2022 21:27:59,SPECIAL,,MILK,100%,50%,BOBA,Sage (pepper),,TRUE,TRUE
11/17/2022 21:28:46,DTYMTCH,,Almond,,,BOBA,Bama,,TRUE,TRUE
11/17/2022 21:29:34,JSMN,PSNFRT,,0%,75%,BOBA,Hannah,,TRUE,TRUE
11/17/2022 21:30:44,JSMN,"MNGO, PSNFRT",,75%,75%,BOBA,Kaitlin,,TRUE,TRUE
11/17/2022 21:31:34,JSMN,"MNGO, PSNFRT",,100%,100%,LYCHEE,Olive 1,,TRUE,TRUE
11/17/2022 21:32:01,BLK,ROSE,MILK,75%,25%,LYCHEE,Olive 2,,TRUE,TRUE
11/17/2022 21:34:46,SPECIAL,,MILK,,,BOBA,Yifei,,TRUE,TRUE
11/17/2022 21:36:39,JSMN,WNTML,MILK,0%,50%,LYCHEE,Mellie,,TRUE,TRUE
11/17/2022 21:37:51,BLK,"LYCH, PCH",,25%,50%,LYCHEE,Cole 1,,TRUE,TRUE
11/17/2022 21:38:05,BLK,"LYCH, PCH",,25%,25%,LYCHEE,Cole 2,,TRUE,TRUE
11/17/2022 21:39:45,THAI,,MILK,100%,100%,LYCHEE,Melvin 1,,TRUE,TRUE
11/17/2022 21:40:01,BSL,,MILK,,,BOBA,Melvin 2,,TRUE,TRUE
11/17/2022 21:41:11,JSMN,"KQ, LYCH",,50%,50%,,Diana,,TRUE,TRUE
11/17/2022 21:41:58,BSL,,MILK,,,,Jose,,TRUE,TRUE
11/17/2022 21:42:51,OLNG,"HNY, PCH",,50%,50%,POPPIN,Alex 1,,TRUE,TRUE
11/17/2022 21:43:15,OLNG,"HNY, PCH",,50%,50%,POPPIN,Alex 2,,TRUE,TRUE
11/17/2022 21:44:50,JSMN,,MILK,50%,50%,LYCHEE,Olive ,,TRUE,TRUE
11/17/2022 21:47:33,OLNG,"HNY, PCH",,50%,50%,LYCHEE,Kenji,,TRUE,TRUE
11/17/2022 21:48:16,DTYMTCH,,MILK,,,,Jared (low-fat milk),,TRUE,TRUE
11/17/2022 21:50:10,DTYMTCH,,Oat,,,,Jel 1,,TRUE,TRUE
11/17/2022 21:50:28,DTYMTCH,,MILK,,,,Jel 2,,TRUE,TRUE
11/17/2022 21:51:03,TARO,,MILK,,,,Jel 3 (dirty pls),,TRUE,TRUE
11/17/2022 21:51:39,TARO,,Oat,,,,Jel 4 (dirty pls),,TRUE,TRUE
11/17/2022 21:52:19,OLNG,"HNY, PCH",,100%,100%,LYCHEE,Aram ,,TRUE,TRUE
11/17/2022 21:52:47,JSMN,WNTML,MILK,25%,75%,LYCHEE,Aram 2,,TRUE,TRUE
11/29/2022 19:04:47,SPECIAL,,,,,BOBA,Ava 1,,TRUE,TRUE
11/29/2022 19:05:05,SPECIAL,,MILK,,,BOBA,ava 2 ,,TRUE,TRUE
11/29/2022 19:05:55,SPECIAL,,MILK,,,BOBA,Helene ,,TRUE,TRUE
11/29/2022 19:06:20,TARO,,MILK,50%,100%,BOBA,andrea 1 ,,TRUE,TRUE
11/29/2022 19:06:42,TARO,,Almond,50%,100%,BOBA,andrea 2 ,,TRUE,TRUE
11/29/2022 19:08:11,SPECIAL,,Soy,,,BOBA,andrea 3 ,,TRUE,TRUE
11/29/2022 19:08:39,BLK,ROSE,MILK,25%,25%,BOBA,emrys 1,,TRUE,TRUE
11/29/2022 19:09:14,TARO,,Oat,50%,25%,BOBA,emrys 2 ,,TRUE,TRUE
11/29/2022 19:10:43,BLK,,MILK,50%,50%,BOBA,alex ,,TRUE,TRUE
11/29/2022 19:11:34,BLK,,MILK,25%,100%,BOBA,Maymuunah,,TRUE,TRUE
11/29/2022 19:12:46,JSMN,"MNGO, PSNFRT",,25%,50%,BOBA,leila ,,TRUE,TRUE
11/29/2022 19:13:49,JSMN,PSNFRT,,25%,75%,LYCHEE,Emma ,,TRUE,TRUE
11/29/2022 19:14:53,OLNG,"HNY, PCH",,25%,75%,LYCHEE,mac1 ,,TRUE,TRUE
11/29/2022 19:15:13,OLNG,"HNY, PCH",,0%,75%,LYCHEE,Mac. 2,,TRUE,TRUE
11/29/2022 19:16:45,BLK,LYCH,,50%,75%,BOBA,kira ,,TRUE,TRUE
11/29/2022 19:17:32,JSMN,,MILK,50%,50%,BOBA,Bella ,,TRUE,TRUE
11/29/2022 19:18:27,DTYMTCH,,Oat,,,BOBA,Juliana ,,TRUE,TRUE
11/29/2022 19:19:55,BSL,,MILK,,,BOBA,Lucienne ,,TRUE,TRUE
11/29/2022 19:20:35,BLK,,MILK,50%,25%,BOBA,ella ,,TRUE,TRUE
11/29/2022 19:21:23,JSMN,"KQ, PCH",,50%,50%,BOBA,desa ,,TRUE,TRUE
11/29/2022 19:21:55,JSMN,"MNGO, PSNFRT",,75%,75%,LYCHEE,Maya ,,TRUE,TRUE
11/29/2022 19:23:18,JSMN,"KQ, LYCH",,25%,50%,BOBA,mila ,,TRUE,TRUE
11/29/2022 19:24:03,JSMN,"KQ, LYCH",,25%,50%,BOBA,sunny ,,TRUE,TRUE
11/29/2022 19:25:18,JSMN,"MNGO, PSNFRT",,25%,75%,,raina ,,TRUE,TRUE
11/29/2022 19:26:09,JSMN,"MNGO, PSNFRT",,50%,75%,,ananya ,,TRUE,TRUE
11/29/2022 19:26:43,JSMN,"KQ, LYCH",,50%,75%,"BOBA, LYCHEE",dani,,TRUE,TRUE
11/29/2022 19:27:28,MTCH,,MILK,,,BOBA,madison ,,TRUE,TRUE
11/29/2022 19:28:11,TARO,,MILK,50%,100%,BOBA,maddie ,,TRUE,TRUE
11/29/2022 19:29:58,SPECIAL,,Oat,,,BOBA,lucy ,,TRUE,TRUE
11/29/2022 19:30:45,JSMN,"MNGO, PSNFRT",,25%,50%,BOBA,aviva ,,TRUE,TRUE
11/29/2022 19:32:10,THAI,,MILK,25%,75%,BOBA,jada,,TRUE,TRUE
11/29/2022 19:33:02,OLNG,,MILK,50%,75%,BOBA,ruthie ,,TRUE,TRUE
11/29/2022 19:33:58,JSMN,WNTML,MILK,50%,75%,BOBA,sabrina ,,TRUE,TRUE
11/29/2022 19:34:33,THAI,,MILK,50%,25%,BOBA,amanda,,TRUE,TRUE
11/29/2022 19:34:56,THAI,,MILK,50%,75%,BOBA,taylor ,,TRUE,TRUE
11/29/2022 19:35:33,THAI,,MILK,50%,75%,BOBA,ella ,,TRUE,TRUE
11/29/2022 19:36:21,JSMN,,MILK,25%,50%,BOBA,pacific ,,TRUE,TRUE
11/29/2022 19:36:39,JSMN,,MILK,0%,50%,BOBA,serenat ,,TRUE,TRUE
11/29/2022 19:37:20,JSMN,"KQ, LYCH",,0%,25%,LYCHEE,richard ,,TRUE,TRUE
